DateTime,Latitude,Longitude,Message,Type
00:01,1.2757990779607433,103.8676598351011,(9/11)23:49 Roadworks on MCE (towards ECP) between Central Blvd Exit and Marina Blvd Entrance. Avoid lane 5.,Roadwork
00:01,1.32973579493524,103.84681919778953,(9/11)23:43 Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 3.,Roadwork
00:01,1.310761868687966,103.87546613157396,(9/11)23:34 Roadworks on KPE (towards ECP) after Nicoll Highway Exit. Avoid lane 3.,Roadwork
00:01,1.2953136241844188,103.871365777639,(9/11)23:25 Roadworks on ECP (towards Changi Airport) before Fort Rd Exit. Avoid lane 1.,Roadwork
00:01,1.3451200263437457,103.95116686884991,(9/11)23:24 Roadworks on PIE (towards Tuas) after Simei Rd exit.,Roadwork
00:01,1.3617249398078837,103.7033437090606,(9/11)23:22 Roadworks on PIE (towards Changi Airport) after KJE.,Roadwork
00:01,1.3432136701144886,103.94806415318045,(9/11)23:18 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
00:01,1.270873398384457,103.85657194138983,(9/11)23:10 Roadworks on MCE (towards AYE) after Marina Coastal Dr Entrance. Avoid lane 6.,Roadwork
00:01,1.2959083748994444,103.80527728193249,(9/11)23:03 Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk. Avoid left lane.,Roadwork
00:01,1.3225921299755388,103.89076054221985,(9/11)23:03 Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.,Roadwork
00:01,1.2782195636986615,103.84953548058051,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:01,1.2791716665627644,103.85007397119162,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:01,1.3092288243998311,103.80287270956535,(9/11)22:55 Roadworks on Queensway (towards Lornie) after Commonwealth Avenue. Avoid left lane.,Roadwork
00:01,1.3006105831834938,103.84111040400842,(9/11)22:52 Roadworks on Orchard Road (towards Bras Basah Rd) after Grange Road.,Roadwork
00:01,1.3060396727557335,103.83839347466571,(9/11)22:51 Roadworks on Cairnhill Circle (towards Cairnhill Road) after Cairnhill Road. Avoid left lane.,Roadwork
00:01,1.307069699900516,103.7525798792803,(9/11)22:49 Roadworks on Jalan Buroh (towards Tuas) after Pandan Circus. Avoid left lane.,Roadwork
00:01,1.2823560028679464,103.85206802910378,(9/11)22:45 Roadworks on Collyer Quay (towards Shenton Way) after Fullerton Road. Avoid left lane.,Roadwork
00:01,1.2836766600340328,103.85272765635892,(9/11)22:42 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
00:01,1.2673139122070292,103.81780773311311,(9/11)22:29 Roadworks on Telok Blangah Road (towards City) after Henderson Road.,Roadwork
00:01,1.3306556724569387,103.86293146941507,(9/11)22:09 Roadworks on CTE (towards AYE) at PIE(Changi) Exit.,Roadwork
00:01,1.4101261708917885,103.77013247863395,(9/11)22:05 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
00:01,1.280208659021071,103.839449574143,(9/11)21:51 Roadworks on Outram Road (towards Eu Tong Sen Street) after Eu Tong Sen Street. Avoid right lane.,Roadwork
