Time,Latitude,Longitude,Message,Type
08:14,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:14,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:14,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:14,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:14,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:14,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:14,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:14,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:14,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:16,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:16,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:16,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:16,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:16,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:16,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:16,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:16,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:16,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:16,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:16,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:18,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:18,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:18,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:18,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:18,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:18,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:18,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:18,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:18,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:18,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:18,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:20,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:20,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:20,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:20,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:20,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:20,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:20,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:20,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:20,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:20,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:20,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:20,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:22,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:22,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:22,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:22,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:22,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:22,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:22,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:22,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:22,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:22,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:22,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:22,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:24,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:24,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:24,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:24,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:24,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:24,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:24,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:24,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:24,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:24,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:24,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:24,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:26,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:26,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:26,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:26,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:26,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:26,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:26,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:26,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:26,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:26,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:26,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:26,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:28,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:28,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:28,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:28,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:28,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:28,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:28,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:28,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:28,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:28,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:28,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:28,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:30,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:30,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:30,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:30,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:30,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:30,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:30,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:30,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:30,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:30,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:30,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:30,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:32,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:32,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:32,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:32,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:32,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:32,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:32,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:32,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:32,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:32,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:32,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:32,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:34,1.3348870098355592,103.8111341740348,(30/10)8:31 Vehicle breakdown on PIE (towards Tuas) before Eng Neo Ave.,Vehicle breakdown
08:34,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:34,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:34,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:34,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:34,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:34,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:34,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:34,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:34,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:34,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:34,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:34,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:36,1.3348870098355592,103.8111341740348,(30/10)8:31 Vehicle breakdown on PIE (towards Tuas) before Eng Neo Ave.,Vehicle breakdown
08:36,1.3482632979442477,103.79221384586988,(30/10)8:14 Accident on BKE (towards Woodlands) after PIE Entrance.,Accident
08:36,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
08:36,1.2992931787059978,103.84525943036185,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
08:36,1.3066413387332523,103.82887687984388,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
08:36,1.3931244412928274,103.82265146519431,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
08:36,1.3318773877099834,103.96590586925761,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
08:36,1.2824223866358355,103.85160257750539,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
08:36,1.2810280529487146,103.8505917120231,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
08:36,1.2767981858577229,103.84742470976987,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
08:36,1.285186574033694,103.85331171858148,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
08:36,1.286733669857487,103.85345352026829,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
08:36,1.2893396154019647,103.85100610314034,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
08:38,1.3348870098355592,103.8111341740348,(30/10)8:31 Vehicle breakdown on PIE (towards Tuas) before Eng Neo Ave.,Vehicle breakdown
08:38,1.3572423341612774,103.9020601049555,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
