Date,Time,Date Time,Latitude,Longitude,Message,Type
30-Oct-16,10:16,30/10/2016 10:16,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,10:16,30/10/2016 10:16,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,10:16,30/10/2016 10:16,1.302508752,103.8417989,(30/10)10:09 Vehicle breakdown in CTE Tunnel (towards AYE) at Orchard Road Exit.,Vehicle breakdown
30-Oct-16,10:16,30/10/2016 10:16,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,10:16,30/10/2016 10:16,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,10:16,30/10/2016 10:16,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,10:16,30/10/2016 10:16,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,10:16,30/10/2016 10:16,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,10:16,30/10/2016 10:16,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,10:18,30/10/2016 10:18,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,10:18,30/10/2016 10:18,1.408652709,103.8079506,(30/10)10:10 Roadworks on SLE (towards BKE) before Mandai Rd Exit.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.308334473,103.8770564,(30/10)9:55 Roadworks on Sims Way near Mountbatten Road/Nicoll Highway Junction.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.321974336,103.8844046,(30/10)9:32 Roadworks on PIE (towards Tuas) before KPE Exit. Avoid lane 4.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.320893324,103.8261115,(30/10)9:19 Roadworks on Dunearn Road (towards City) after Whitley Road. Avoid right lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.27961917,103.8190564,(30/10)8:56 Roadworks on AYE (towards MCE) before CTE Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,10:18,30/10/2016 10:18,1.302508752,103.8417989,(30/10)10:09 Vehicle breakdown in CTE Tunnel (towards AYE) at Orchard Road Exit.,Vehicle breakdown
30-Oct-16,10:18,30/10/2016 10:18,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,10:18,30/10/2016 10:18,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,10:18,30/10/2016 10:18,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,10:18,30/10/2016 10:18,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,10:18,30/10/2016 10:18,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,10:18,30/10/2016 10:18,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,10:20,30/10/2016 10:20,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,10:20,30/10/2016 10:20,1.408652709,103.8079506,(30/10)10:10 Roadworks on SLE (towards BKE) before Mandai Rd Exit.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.308334473,103.8770564,(30/10)9:55 Roadworks on Sims Way near Mountbatten Road/Nicoll Highway Junction.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.321974336,103.8844046,(30/10)9:32 Roadworks on PIE (towards Tuas) before KPE Exit. Avoid lane 4.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.320893324,103.8261115,(30/10)9:19 Roadworks on Dunearn Road (towards City) after Whitley Road. Avoid right lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.27961917,103.8190564,(30/10)8:56 Roadworks on AYE (towards MCE) before CTE Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.306641339,103.8288769,(30/10)8:02 Roadworks on Orchard Road (towards Bras Basah Rd) after Tanglin Road.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,10:20,30/10/2016 10:20,1.302508752,103.8417989,(30/10)10:09 Vehicle breakdown in CTE Tunnel (towards AYE) at Orchard Road Exit.,Vehicle breakdown
30-Oct-16,10:20,30/10/2016 10:20,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,10:20,30/10/2016 10:20,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,10:20,30/10/2016 10:20,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,10:20,30/10/2016 10:20,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,10:20,30/10/2016 10:20,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,10:20,30/10/2016 10:20,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,10:22,30/10/2016 10:22,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,10:22,30/10/2016 10:22,1.408652709,103.8079506,(30/10)10:10 Roadworks on SLE (towards BKE) before Mandai Rd Exit.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.308334473,103.8770564,(30/10)9:55 Roadworks on Sims Way near Mountbatten Road/Nicoll Highway Junction.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.321974336,103.8844046,(30/10)9:32 Roadworks on PIE (towards Tuas) before KPE Exit. Avoid lane 4.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.320893324,103.8261115,(30/10)9:19 Roadworks on Dunearn Road (towards City) after Whitley Road. Avoid right lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.27961917,103.8190564,(30/10)8:56 Roadworks on AYE (towards MCE) before CTE Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,10:22,30/10/2016 10:22,1.302508752,103.8417989,(30/10)10:09 Vehicle breakdown in CTE Tunnel (towards AYE) at Orchard Road Exit.,Vehicle breakdown
30-Oct-16,10:22,30/10/2016 10:22,1.282422387,103.8516026,(30/10)5:29 Road Closure on Finlayson Green (towards Collyer Quay) after Cecil Street.,Road Block
30-Oct-16,10:22,30/10/2016 10:22,1.281028053,103.8505917,(30/10)5:27 Road Closure on Cross Street (towards Robinson Road) after Raffles Quay.,Road Block
30-Oct-16,10:22,30/10/2016 10:22,1.276798186,103.8474247,(30/10)5:24 Road Closure on Robinson Road (towards Mccallum Street) after Maxwell Road.,Road Block
30-Oct-16,10:22,30/10/2016 10:22,1.285186574,103.8533117,(30/10)5:19 Road Closure on Fullerton Road (towards Guillemard) after Marina Boulevard.,Road Block
30-Oct-16,10:22,30/10/2016 10:22,1.28673367,103.8534535,(30/10)5:17 Road Closure on Fullerton Road (towards Connaught Drive) after Esplanade Drive.,Road Block
30-Oct-16,10:22,30/10/2016 10:22,1.289339615,103.8510061,(30/10)5:15 Road Closure on Parliament Place (towards Old Parliament Place) after Supreme Court Lane.,Road Block
30-Oct-16,10:24,30/10/2016 10:24,1.299293179,103.8452594,(30/10)8:05 Accident on Orchard Road (towards Bras Basah Rd) after Buyong Road.,Accident
30-Oct-16,10:24,30/10/2016 10:24,1.408652709,103.8079506,(30/10)10:10 Roadworks on SLE (towards BKE) before Mandai Rd Exit.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.308334473,103.8770564,(30/10)9:55 Roadworks on Sims Way near Mountbatten Road/Nicoll Highway Junction.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.321974336,103.8844046,(30/10)9:32 Roadworks on PIE (towards Tuas) before KPE Exit. Avoid lane 4.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.320893324,103.8261115,(30/10)9:19 Roadworks on Dunearn Road (towards City) after Whitley Road. Avoid right lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.27961917,103.8190564,(30/10)8:56 Roadworks on AYE (towards MCE) before CTE Exit. Avoid lane 1.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,10:24,30/10/2016 10:24,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
